test_loss,test_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0.4335921864227169,0.9318291700241741,0.27928565887952644,0.27213545470981093,0.2682308156961982,0.8962588243625423,0.9318291700241741,0.9119153723619806,0.27213545470981093
