test_loss,test_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0.43038432205207455,0.9339242546333602,0.28031872249056616,0.26833053576535243,0.2618208114726399,0.8966002386758742,0.9339242546333602,0.9120385376634421,0.26833053576535243
