test_loss,test_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0.5181378766474082,0.9332796132151491,0.2635256544312419,0.26758144992827404,0.2604666817215766,0.8936785610948562,0.9332796132151491,0.9109504525329407,0.26758144992827404
