test_loss,test_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0.549855444096269,0.9327155519742143,0.2934874077387876,0.27577921730582516,0.273653580320545,0.8984953426332926,0.9327155519742143,0.9128022280405315,0.27577921730582516
