epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_weighted_f1,train_balanced_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_balanced_accuracy
1,0.6460212318964652,0.8779582960214917,0.2754238363706427,0.2648915860747888,0.26259417237620564,0.8757387967629008,0.2648915860747888,0.12579653412853856,0.9597238204833142,0.28925147214882374,0.3157894736842105,0.3011150659732709,0.9406745055929919,0.3157894736842105
2,0.10308915038208408,0.9728796213381092,0.5694334455504003,0.45697673117119564,0.46215330778826286,0.9646074736409096,0.45697673117119564,0.04722413617390946,0.9884925201380897,0.5473684210526315,0.631578947368421,0.5805100987763525,0.9838779240119523,0.631578947368421
3,0.04226263314228206,0.9896379685301266,0.7588384504374096,0.6926132428576618,0.6816247426701507,0.9867132639674202,0.6926132428576618,0.02193612830661949,0.9942462600690449,0.7819548872180452,0.8157894736842105,0.7854251012145749,0.9925643976276888,0.8157894736842105
4,0.017433987484354412,0.9969297684533709,0.8963212551206129,0.8824139151427961,0.8864235145224179,0.9965083833802286,0.8824139151427961,0.00874042797751159,0.998849252013809,0.9210526315789473,0.9473684210526315,0.9298245614035087,0.9984656693517454,0.9473684210526315
5,0.007560914785748814,0.9991045157988998,0.9849758873202169,0.9480431848852903,0.9499045016650114,0.9988913310603138,0.9480431848852903,0.005170951829419414,0.998849252013809,0.9210526315789473,0.9473684210526315,0.9298245614035087,0.9984656693517454,0.9473684210526315
6,0.004333355850831401,0.9996162210566714,0.992383009763214,0.9786967418546366,0.9837158255114913,0.9995930645224416,0.9786967418546366,0.0017511047324689773,1.0,1.0,1.0,1.0,1.0,1.0
7,0.0020447615229625526,1.0,1.0,1.0,1.0,1.0,1.0,0.0012027861180908708,1.0,1.0,1.0,1.0,1.0,1.0
8,0.00273408550920161,0.9996162210566714,0.996780660993154,0.9881069244128975,0.9920450227782404,0.9996104659470325,0.9881069244128975,0.001057824007495627,1.0,1.0,1.0,1.0,1.0,1.0
